30.0282,-1
30.1224,-0.998758
30.2164,-0.998769
30.3105,-0.998781
30.4046,-0.998793
30.4987,-0.998805
30.5927,-0.998817
30.6868,-0.998829
30.7809,-0.99884
30.8749,-0.998852
30.969,-0.998864
31.0631,-0.998876
31.1572,-0.998888
31.2512,-0.9989
31.3453,-0.998911
31.4394,-0.998923
31.5335,-0.998935
31.6275,-0.998947
31.7216,-0.998959
31.8157,-0.998971
31.9003,-0.998981
31.9945,-0.997735
32.0791,-0.997746
32.1732,-0.997758
32.2672,-0.999027
32.3613,-0.999039
32.446,-0.99905
32.5401,-0.997804
32.6341,-0.999073
32.7188,-0.997826
32.8129,-0.997838
32.907,-0.996592
32.9916,-0.997861
33.0764,-0.996613
33.1704,-0.997883
33.2644,-0.999153
33.3491,-0.997906
33.4432,-0.997917
33.5373,-0.997929
33.6313,-0.997941
33.716,-0.997952
33.8101,-0.997964
33.9041,-0.997975
33.9982,-0.997987
34.0923,-0.997999
34.1864,-0.998011
34.2805,-0.996765
34.3746,-0.996777
34.4592,-0.996787
34.5533,-0.996799
34.6474,-0.996811
34.7415,-0.995565
34.8356,-0.995577
34.9297,-0.995589
36.3035,-0.988214
36.3977,-0.98571
36.4732,-0.981946
36.558,-0.979441
36.6522,-0.976937
36.7463,-0.976949
36.8309,-0.97696
36.9251,-0.975714
37.0193,-0.971952
37.0949,-0.965672
37.1799,-0.959394
37.2461,-0.951855
37.3217,-0.945575
37.4066,-0.941812
37.5007,-0.940566
37.5948,-0.940578
37.6797,-0.936815
37.7459,-0.929276
37.8122,-0.92048
37.8598,-0.910423
37.898,-0.899107
37.9455,-0.890308
37.9837,-0.878992
38.0312,-0.868935
38.0882,-0.858879
38.1451,-0.850081
38.23,-0.84506
38.3241,-0.845072
38.3997,-0.838792
38.4567,-0.828737
38.6784,-0.72562
38.6884,-0.713043
38.7172,-0.701725
38.7367,-0.689149
38.7562,-0.676573
38.824,-0.638846
38.8716,-0.627531
38.9191,-0.617474
38.9853,-0.611193
39.0609,-0.604913
39.1364,-0.599891
39.2232,-0.558393
39.2333,-0.545816
39.2433,-0.533238
39.2928,-0.486703
39.3216,-0.475386
39.5035,-0.232642
39.5135,-0.220065
39.5236,-0.207487
39.5828,-0.154665
39.6022,-0.143346
39.6311,-0.130771
39.6599,-0.119454
39.7168,-0.109398
39.8017,-0.105635
39.821,-0.0968328
39.8684,-0.0880338
39.8974,-0.0742009
39.9262,-0.0628838
40.1934,0.373561
40.194,0.386139
40.2041,0.398716
40.2047,0.411295
40.2147,0.422615
40.2248,0.435192
40.2254,0.44777
40.2857,0.521977
40.2958,0.534554
40.3549,0.587377
40.3931,0.597435
40.4407,0.607492
40.5254,0.609997
40.5923,0.628856
40.6211,0.640173
40.9684,0.989815
41.0159,0.998614
41.0814,0.992317
41.1092,0.983508
41.1557,0.97344
41.2211,0.964626
41.2966,0.96839
41.3629,0.977187
41.4383,0.980951
41.4754,0.969626
41.5208,0.938173
41.5484,0.926849
41.5572,0.915527
41.566,0.902948
41.5748,0.890368
41.5929,0.877787
41.6284,0.836273
41.6372,0.823693
41.6892,0.73941
41.7075,0.728087
41.7865,0.619901
41.7953,0.607321
41.8489,0.553227
41.8671,0.540646
41.8853,0.529323
41.9127,0.512967
41.9592,0.50164
42.0247,0.495343
42.0903,0.491561
42.1369,0.481492
42.2002,0.432428
42.2184,0.421105
42.4952,-0.0481126
42.5039,-0.0606923
42.5127,-0.0720142
42.5208,-0.0971724
42.5215,-0.0845939
42.6106,-0.180203
42.6383,-0.191527
42.6844,-0.207885
42.7594,-0.214184
42.8157,-0.216706
42.9354,-0.265778
42.9536,-0.278359
43.239,-0.581539
43.2571,-0.59412
43.2754,-0.604186
43.3117,-0.629347
43.3394,-0.640672
43.3764,-0.651997
43.4136,-0.660807
43.4981,-0.664591
43.5731,-0.668374
43.6385,-0.677187
43.6756,-0.688513
43.7221,-0.698581
43.7497,-0.709906
43.7679,-0.722487
43.7955,-0.733811
43.8322,-0.751425
43.8504,-0.764006
43.887,-0.784137
43.9146,-0.795461
43.9602,-0.82314
43.9973,-0.833207
44.0344,-0.844533
44.0714,-0.855858
44.1274,-0.86467
44.2213,-0.868456
44.3059,-0.869724
44.3904,-0.873508
44.4558,-0.882321
44.5117,-0.891134
44.5583,-0.901202
44.6143,-0.910014
44.6513,-0.92134
44.7167,-0.930153
44.7726,-0.940223
44.8475,-0.946522
44.932,-0.950306
45.0256,-0.959123
45.0637,-0.950322
45.1483,-0.952849
45.2327,-0.956633
45.3171,-0.962933
45.392,-0.969232
45.4764,-0.974274
45.5609,-0.978058
45.6548,-0.980586
45.7489,-0.980597
45.843,-0.980609
45.9276,-0.981878
46.0216,-0.983147
46.106,-0.986932
46.1716,-0.991971
46.2656,-0.994499
46.3596,-0.994511
46.4443,-0.994521
46.5383,-0.995791
46.6324,-0.995803
46.7265,-0.995815
46.8205,-0.995826
46.9052,-0.995837
46.9993,-0.995849
47.0933,-0.995861
47.1779,-0.997129
47.2721,-0.995883
47.3661,-0.997153
47.4602,-0.995907
47.5448,-0.997175
47.6389,-0.997187
47.7329,-0.998457
47.827,-0.997211
47.9116,-0.998479
48.0058,-0.997233
48.0999,-0.997245
48.1844,-0.999772
48.2691,-0.998524
48.3633,-0.997278
48.4479,-0.997289
48.5326,-0.9973
48.6171,-0.999826
48.6643,-0.997316
48.7488,-0.999843
48.8335,-0.999853
48.9276,-0.998607
49.0123,-0.998618
49.0969,-0.999886
49.191,-0.999898
49.2756,-0.999909
49.3603,-0.99992
49.4544,-0.998674
49.5392,-0.997426
49.6237,-0.999953
49.7178,-0.998707
49.8119,-0.998718
49.8966,-0.998729
